Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
264.2399,-0.0132,-0.0384,-0.0132,0.0000,52.9734,-66.8322,53.1685,-66.9000
264.2599,-0.0125,-0.0160,-0.0125,0.0000,52.7884,-66.7563,52.9816,-66.8228
264.2799,-0.0151,0.0896,-0.0151,0.0000,52.6037,-66.6797,52.8008,-66.7477
264.2999,-0.0148,0.0545,-0.0148,0.0000,52.4191,-66.6026,52.6148,-66.6699
264.3199,-0.0146,0.0422,-0.0146,0.0000,52.2347,-66.5251,52.4289,-66.5917
264.3399,-0.0147,0.0426,-0.0147,0.0000,52.0505,-66.4472,52.2374,-66.5107
264.3599,-0.0176,0.1281,-0.0176,0.0000,51.8668,-66.3682,52.0478,-66.4299
264.3799,-0.0177,0.0864,-0.0177,0.0000,51.6834,-66.2884,51.8634,-66.3509
264.3999,-0.0184,0.0860,-0.0184,0.0000,51.5003,-66.2079,51.6779,-66.2708
264.4199,-0.0139,-0.0699,-0.0139,0.0000,51.3173,-66.1273,51.5007,-66.1940
264.4399,-0.0149,0.0187,-0.0149,0.0000,51.1343,-66.0466,51.3298,-66.1194
264.4599,-0.0124,-0.0426,-0.0124,0.0000,50.9511,-65.9663,51.1420,-66.0369
264.4799,-0.0132,0.0247,-0.0132,0.0000,50.7681,-65.8857,50.9524,-65.9532
264.4999,-0.0135,0.0410,-0.0135,0.0000,50.5852,-65.8048,50.7713,-65.8726
264.5199,-0.0150,0.0860,-0.0150,0.0000,50.4026,-65.7231,50.5862,-65.7898
264.5399,-0.0166,0.1080,-0.0166,0.0000,50.2205,-65.6404,50.4012,-65.7065
264.5599,-0.0153,0.0353,-0.0153,0.0000,50.0385,-65.5574,50.2314,-65.6296
264.5799,-0.0191,0.1507,-0.0191,0.0000,49.8571,-65.4734,50.0330,-65.5392
264.5999,-0.0139,-0.0595,-0.0139,0.0000,49.6757,-65.3890,49.8655,-65.4623
264.6199,-0.0130,-0.0315,-0.0130,0.0000,49.4943,-65.3049,49.6822,-65.3777
264.6399,-0.0177,0.1481,-0.0177,0.0000,49.3130,-65.2203,49.5106,-65.2981
264.6599,-0.0133,-0.0394,-0.0133,0.0000,49.1316,-65.1360,49.3172,-65.2077
264.6799,-0.0147,0.0443,-0.0147,0.0000,48.9505,-65.0514,49.1413,-65.1250
264.6999,-0.0187,0.1615,-0.0187,0.0000,48.7698,-64.9655,48.9669,-65.0424
264.7199,-0.0158,0.0140,-0.0158,0.0000,48.5894,-64.8793,48.7801,-64.9535
264.7399,-0.0186,0.1146,-0.0186,0.0000,48.4094,-64.7921,48.6054,-64.8698
264.7599,-0.0153,-0.0225,-0.0153,0.0000,48.2295,-64.7046,48.4139,-64.7775
264.7799,-0.0178,0.0894,-0.0178,0.0000,48.0501,-64.6163,48.2448,-64.6954
264.7999,-0.0144,-0.0356,-0.0144,0.0000,47.8706,-64.5280,48.0573,-64.6038
264.8199,-0.0143,0.0036,-0.0143,0.0000,47.6912,-64.4396,47.8777,-64.5155
264.8399,-0.0184,0.1465,-0.0184,0.0000,47.5122,-64.3505,47.7077,-64.4315
264.8599,-0.0151,-0.0057,-0.0151,0.0000,47.3331,-64.2614,47.5220,-64.3391
264.8799,-0.0190,0.1381,-0.0190,0.0000,47.1545,-64.1714,47.3296,-64.2427
264.8999,-0.0166,0.0151,-0.0166,0.0000,46.9759,-64.0814,47.1557,-64.1549
264.9199,-0.0168,0.0390,-0.0168,0.0000,46.7975,-63.9910,46.9779,-64.0647
264.9399,-0.0173,0.0586,-0.0173,0.0000,46.6194,-63.9000,46.8000,-63.9738
264.9599,-0.0170,0.0418,-0.0170,0.0000,46.4414,-63.8088,46.6272,-63.8850
264.9799,-0.0183,0.0823,-0.0183,0.0000,46.2638,-63.7168,46.4536,-63.7952
264.9999,-0.0197,0.1068,-0.0197,0.0000,46.0867,-63.6238,46.2791,-63.7043
265.0199,-0.0190,0.0562,-0.0190,0.0000,45.9099,-63.5304,46.0897,-63.6050
265.0399,-0.0217,0.1317,-0.0217,0.0000,45.7337,-63.4359,45.9291,-63.5203
265.0599,-0.0209,0.0670,-0.0209,0.0000,45.5577,-63.3407,45.7524,-63.4265
265.0799,-0.0184,-0.0148,-0.0184,0.0000,45.3817,-63.2457,45.5574,-63.3223
265.0999,-0.0180,0.0095,-0.0180,0.0000,45.2058,-63.1507,45.3815,-63.2277
265.1199,-0.0162,-0.0234,-0.0162,0.0000,45.0297,-63.0558,45.2161,-63.1381
265.1399,-0.0184,0.0810,-0.0184,0.0000,44.8540,-62.9604,45.0313,-63.0374
265.1599,-0.0179,0.0463,-0.0179,0.0000,44.6784,-62.8645,44.8607,-62.9438
265.1799,-0.0209,0.1388,-0.0209,0.0000,44.5035,-62.7676,44.6956,-62.8527
265.1999,-0.0215,0.1104,-0.0215,0.0000,44.3291,-62.6697,44.5038,-62.7461
265.2199,-0.0190,0.0058,-0.0190,0.0000,44.1548,-62.5716,44.3415,-62.6553
265.2399,-0.0191,0.0313,-0.0191,0.0000,43.9806,-62.4732,44.1671,-62.5571
265.2599,-0.0197,0.0624,-0.0197,0.0000,43.8068,-62.3743,43.9946,-62.4593
265.2799,-0.0195,0.0512,-0.0195,0.0000,43.6332,-62.2750,43.8191,-62.3592
265.2999,-0.0206,0.0829,-0.0206,0.0000,43.4600,-62.1750,43.6484,-62.2611
265.3199,-0.0199,0.0462,-0.0199,0.0000,43.2871,-62.0745,43.4676,-62.1566
265.3399,-0.0200,0.0526,-0.0200,0.0000,43.1144,-61.9737,43.2981,-62.0579
265.3599,-0.0226,0.1303,-0.0226,0.0000,42.9423,-61.8717,43.1333,-61.9613
265.3799,-0.0199,0.0095,-0.0199,0.0000,42.7705,-61.7693,42.9534,-61.8552
265.3999,-0.0205,0.0522,-0.0205,0.0000,42.5989,-61.6666,42.7754,-61.7494
265.4199,-0.0202,0.0434,-0.0202,0.0000,42.4276,-61.5634,42.6135,-61.6527
265.4399,-0.0207,0.0657,-0.0207,0.0000,42.2566,-61.4597,42.4315,-61.5431
265.4599,-0.0195,0.0219,-0.0195,0.0000,42.0857,-61.3558,42.2680,-61.4439
265.4799,-0.0223,0.1240,-0.0223,0.0000,41.9153,-61.2511,42.1048,-61.3444
265.4999,-0.0228,0.1009,-0.0228,0.0000,41.7455,-61.1455,41.9158,-61.2283
265.5199,-0.0195,-0.0196,-0.0195,0.0000,41.5757,-61.0397,41.7524,-61.1272
265.5399,-0.0201,0.0379,-0.0201,0.0000,41.4061,-60.9337,41.5911,-61.0268
265.5599,-0.0195,0.0275,-0.0195,0.0000,41.2367,-60.8274,41.4183,-60.9184
265.5799,-0.0205,0.0720,-0.0205,0.0000,41.0677,-60.7205,41.2432,-60.8079
265.5999,-0.0222,0.1124,-0.0222,0.0000,40.8992,-60.6127,41.0712,-60.6986
265.6199,-0.0237,0.1273,-0.0237,0.0000,40.7314,-60.5038,40.9204,-60.6021
265.6399,-0.0215,0.0261,-0.0215,0.0000,40.5639,-60.3946,40.7349,-60.4826
265.6599,-0.0196,-0.0141,-0.0196,0.0000,40.3962,-60.2855,40.5772,-60.3803
265.6799,-0.0199,0.0313,-0.0199,0.0000,40.2288,-60.1762,40.4046,-60.2675
265.6999,-0.0208,0.0720,-0.0208,0.0000,40.0617,-60.0663,40.2363,-60.1568
265.7199,-0.0234,0.1391,-0.0234,0.0000,39.8954,-59.9552,40.0647,-60.0431
265.7399,-0.0209,0.0203,-0.0209,0.0000,39.7293,-59.8437,39.9062,-59.9373
265.7599,-0.0227,0.0944,-0.0227,0.0000,39.5638,-59.7315,39.7486,-59.8317
265.7799,-0.0232,0.0903,-0.0232,0.0000,39.3988,-59.6185,39.5656,-59.7083
265.7999,-0.0196,-0.0354,-0.0196,0.0000,39.2338,-59.5054,39.4125,-59.6045
265.8199,-0.0200,0.0275,-0.0200,0.0000,39.0689,-59.3922,39.2501,-59.4938
265.8399,-0.0211,0.0740,-0.0211,0.0000,38.9045,-59.2783,39.0712,-59.3712
265.8599,-0.0184,-0.0168,-0.0184,0.0000,38.7400,-59.1646,38.9175,-59.2654
265.8799,-0.0190,0.0395,-0.0190,0.0000,38.5757,-59.0505,38.7459,-59.1465
265.8999,-0.0185,0.0328,-0.0185,0.0000,38.4116,-58.9362,38.5878,-59.0365
265.9199,-0.0214,0.1289,-0.0214,0.0000,38.2482,-58.8209,38.4141,-58.9149
265.9399,-0.0204,0.0588,-0.0204,0.0000,38.0851,-58.7051,38.2520,-58.8008
265.9599,-0.0184,-0.0033,-0.0184,0.0000,37.9220,-58.5894,38.0934,-58.6887
265.9799,-0.0190,0.0434,-0.0190,0.0000,37.7591,-58.4733,37.9365,-58.5773
265.9999,-0.0192,0.0545,-0.0192,0.0000,37.5965,-58.3568,37.7739,-58.4612
266.0199,-0.0218,0.1311,-0.0218,0.0000,37.4347,-58.2393,37.6165,-58.3483
266.0399,-0.0184,-0.0088,-0.0184,0.0000,37.2732,-58.1214,37.4419,-58.2223
266.0599,-0.0179,0.0075,-0.0179,0.0000,37.1117,-58.0034,37.2870,-58.1100
266.0799,-0.0180,0.0342,-0.0180,0.0000,36.9504,-57.8852,37.1171,-57.9863
266.0999,-0.0186,0.0629,-0.0186,0.0000,36.7894,-57.7665,36.9667,-57.8763
266.1199,-0.0166,-0.0042,-0.0166,0.0000,36.6285,-57.6478,36.7998,-57.7536
266.1399,-0.0168,0.0313,-0.0168,0.0000,36.4677,-57.5288,36.6394,-57.6350
266.1599,-0.0205,0.1512,-0.0205,0.0000,36.3076,-57.4090,36.4688,-57.5084
266.1799,-0.0173,0.0027,-0.0173,0.0000,36.1476,-57.2889,36.3211,-57.3982
266.1999,-0.0200,0.1096,-0.0200,0.0000,35.9884,-57.1679,36.1485,-57.2689
266.2199,-0.0168,-0.0161,-0.0168,0.0000,35.8292,-57.0467,36.0027,-57.1590
266.2399,-0.0160,-0.0062,-0.0160,0.0000,35.6701,-56.9256,35.8425,-57.0379
266.2599,-0.0175,0.0700,-0.0175,0.0000,35.5113,-56.8040,35.6718,-56.9082
266.2799,-0.0151,-0.0146,-0.0151,0.0000,35.3525,-56.6825,35.5232,-56.7947
266.2999,-0.0152,0.0232,-0.0152,0.0000,35.1938,-56.5608,35.3587,-56.6686
266.3199,-0.0182,0.1255,-0.0182,0.0000,35.0357,-56.4382,35.1951,-56.5426
266.3399,-0.0171,0.0500,-0.0171,0.0000,34.8780,-56.3153,35.0385,-56.4213
266.3599,-0.0197,0.1264,-0.0197,0.0000,34.7210,-56.1914,34.8768,-56.2956
266.3799,-0.0137,-0.0905,-0.0137,0.0000,34.5642,-56.0671,34.7284,-56.1798
266.3999,-0.0154,0.0324,-0.0154,0.0000,34.4077,-55.9427,34.5789,-56.0626
266.4199,-0.0120,-0.0618,-0.0120,0.0000,34.2508,-55.8186,34.4130,-55.9319
266.4399,-0.0131,0.0276,-0.0131,0.0000,34.0941,-55.6943,34.2536,-55.8058
266.4599,-0.0120,0.0022,-0.0120,0.0000,33.9374,-55.5700,34.1026,-55.6858
266.4799,-0.0160,0.1428,-0.0160,0.0000,33.7813,-55.4451,33.9374,-55.5540
266.4999,-0.0130,0.0010,-0.0130,0.0000,33.6251,-55.3201,33.7866,-55.4331
266.5199,-0.0143,0.0619,-0.0143,0.0000,33.4694,-55.1946,33.6379,-55.3135
266.5399,-0.0148,0.0664,-0.0148,0.0000,33.3140,-55.0687,33.4827,-55.1880
266.5599,-0.0138,0.0245,-0.0138,0.0000,33.1588,-54.9425,33.3206,-55.0565
266.5799,-0.0167,0.1205,-0.0167,0.0000,33.0043,-54.8155,33.1604,-54.9259
266.5999,-0.0138,-0.0065,-0.0138,0.0000,32.8500,-54.6884,33.0152,-54.8070
266.6199,-0.0157,0.0777,-0.0157,0.0000,32.6961,-54.5606,32.8649,-54.6835
266.6399,-0.0146,0.0299,-0.0146,0.0000,32.5424,-54.4326,32.6984,-54.5462
266.6599,-0.0128,-0.0180,-0.0128,0.0000,32.3886,-54.3048,32.5472,-54.4208
266.6799,-0.0139,0.0489,-0.0139,0.0000,32.2351,-54.1766,32.3914,-54.2912
266.6999,-0.0129,0.0156,-0.0129,0.0000,32.0817,-54.0483,32.2459,-54.1696
266.7199,-0.0155,0.1070,-0.0155,0.0000,31.9289,-53.9192,32.0967,-54.0444
266.7399,-0.0136,0.0164,-0.0136,0.0000,31.7762,-53.7900,31.9412,-53.9135
266.7599,-0.0147,0.0650,-0.0147,0.0000,31.6240,-53.6603,31.7904,-53.7859
266.7799,-0.0151,0.0639,-0.0151,0.0000,31.4721,-53.5301,31.6247,-53.6452
266.7999,-0.0127,-0.0176,-0.0127,0.0000,31.3202,-53.4001,31.4754,-53.5179
266.8199,-0.0123,0.0054,-0.0123,0.0000,31.1683,-53.2700,31.3312,-53.3944
266.8399,-0.0127,0.0349,-0.0127,0.0000,31.0166,-53.1397,31.1725,-53.2580
266.8599,-0.0160,0.1383,-0.0160,0.0000,30.8656,-53.0084,31.0324,-53.1372
266.8799,-0.0121,-0.0284,-0.0121,0.0000,30.7149,-52.8769,30.8753,-53.0011
266.8999,-0.0173,0.1636,-0.0173,0.0000,30.5650,-52.7446,30.7322,-52.8767
266.9199,-0.0106,-0.0983,-0.0106,0.0000,30.4153,-52.6119,30.5734,-52.7380
266.9399,-0.0100,-0.0426,-0.0100,0.0000,30.2653,-52.4796,30.4189,-52.6027
266.9599,-0.0104,0.0131,-0.0104,0.0000,30.1155,-52.3472,30.2751,-52.4761
266.9799,-0.0110,0.0452,-0.0110,0.0000,29.9659,-52.2145,30.1261,-52.3445
266.9999,-0.0110,0.0406,-0.0110,0.0000,29.8165,-52.0814,29.9672,-52.2036
267.0199,-0.0129,0.0947,-0.0129,0.0000,29.6678,-51.9477,29.8294,-52.0809
267.0399,-0.0091,-0.0482,-0.0091,0.0000,29.5191,-51.8139,29.6707,-51.9391
267.0599,-0.0085,-0.0182,-0.0085,0.0000,29.3704,-51.6802,29.5223,-51.8060
267.0799,-0.0094,0.0349,-0.0094,0.0000,29.2218,-51.5463,29.3792,-51.6771
267.0999,-0.0088,0.0173,-0.0088,0.0000,29.0734,-51.4123,29.2259,-51.5385
267.1199,-0.0152,0.2166,-0.0152,0.0000,28.9256,-51.2775,29.0885,-51.4139
267.1399,-0.0091,-0.0599,-0.0091,0.0000,28.7780,-51.1426,28.9332,-51.2725
267.1599,-0.0138,0.1333,-0.0138,0.0000,28.6310,-51.0069,28.7918,-51.1432
267.1799,-0.0091,-0.0555,-0.0091,0.0000,28.4842,-50.8711,28.6337,-50.9982
267.1999,-0.0134,0.1232,-0.0134,0.0000,28.3380,-50.7346,28.4975,-50.8728
267.2199,-0.0114,0.0182,-0.0114,0.0000,28.1920,-50.5980,28.3360,-50.7234
267.2399,-0.0076,-0.0838,-0.0076,0.0000,28.0455,-50.4618,28.1995,-50.5968
267.2599,-0.0070,-0.0384,-0.0070,0.0000,27.8988,-50.3259,28.0474,-50.4551
267.2799,-0.0096,0.0785,-0.0096,0.0000,27.7523,-50.1897,27.8990,-50.3163
267.2999,-0.0112,0.1004,-0.0112,0.0000,27.6066,-50.0527,27.7635,-50.1892
267.3199,-0.0090,0.0006,-0.0090,0.0000,27.4609,-49.9157,27.6097,-50.0443
267.3399,-0.0146,0.1859,-0.0146,0.0000,27.3159,-49.7779,27.4754,-49.9174
267.3599,-0.0150,0.1193,-0.0150,0.0000,27.1718,-49.6393,27.3130,-49.7633
267.3799,-0.0076,-0.1397,-0.0076,0.0000,27.0278,-49.5005,27.1774,-49.6342
267.3999,-0.0151,0.1775,-0.0151,0.0000,26.8847,-49.3608,27.0422,-49.5050
267.4199,-0.0103,-0.0384,-0.0103,0.0000,26.7418,-49.2209,26.8816,-49.3509
267.4399,-0.0122,0.0597,-0.0122,0.0000,26.5993,-49.0805,26.7356,-49.2103
267.4599,-0.0070,-0.1038,-0.0070,0.0000,26.4566,-48.9404,26.6052,-49.0843
267.4799,-0.0022,-0.1735,-0.0022,0.0000,26.3131,-48.8010,26.4551,-48.9387
267.4999,-0.0091,0.1414,-0.0091,0.0000,26.1695,-48.6618,26.3199,-48.8072
267.5199,-0.0049,-0.0443,-0.0049,0.0000,26.0256,-48.5229,26.1737,-48.6644
267.5399,-0.0027,-0.0721,-0.0027,0.0000,25.8812,-48.3845,26.0272,-48.5207
267.5599,-0.0099,0.1951,-0.0099,0.0000,25.7369,-48.2461,25.8908,-48.3866
267.5799,-0.0125,0.1862,-0.0125,0.0000,25.5933,-48.1069,25.7358,-48.2336
267.5999,-0.0136,0.1368,-0.0136,0.0000,25.4505,-47.9668,25.6068,-48.1057
267.6199,-0.0141,0.1014,-0.0141,0.0000,25.3085,-47.8260,25.4531,-47.9529
267.6399,-0.0130,0.0357,-0.0130,0.0000,25.1668,-47.6849,25.3143,-47.8143
267.6599,-0.0148,0.0946,-0.0148,0.0000,25.0257,-47.5431,25.1709,-47.6706
267.6799,-0.0140,0.0430,-0.0140,0.0000,24.8849,-47.4011,25.0385,-47.5376
267.6999,-0.0139,0.0397,-0.0139,0.0000,24.7443,-47.2588,24.8909,-47.3886
267.7199,-0.0167,0.1269,-0.0167,0.0000,24.6047,-47.1156,24.7463,-47.2422
267.7399,-0.0122,-0.0493,-0.0122,0.0000,24.4653,-46.9722,24.6124,-47.1061
267.7599,-0.0160,0.1144,-0.0160,0.0000,24.3267,-46.8280,24.4653,-46.9562
267.7799,-0.0096,-0.1137,-0.0096,0.0000,24.1884,-46.6836,24.3327,-46.8205
267.7999,-0.0082,-0.0720,-0.0082,0.0000,24.0496,-46.5396,24.1956,-46.6796
267.8199,-0.0074,-0.0372,-0.0074,0.0000,23.9105,-46.3958,24.0536,-46.5333
267.8399,-0.0124,0.1490,-0.0124,0.0000,23.7719,-46.2517,23.9227,-46.3980
267.8599,-0.0071,-0.0670,-0.0071,0.0000,23.6329,-46.1078,23.7767,-46.2465
267.8799,-0.0113,0.1111,-0.0113,0.0000,23.4943,-45.9637,23.6442,-46.1084
267.8999,-0.0084,-0.0141,-0.0084,0.0000,23.3556,-45.8196,23.5015,-45.9592
267.9199,-0.0128,0.1422,-0.0128,0.0000,23.2174,-45.6750,23.3562,-45.8068
267.9399,-0.0102,0.0106,-0.0102,0.0000,23.0792,-45.5304,23.2264,-45.6702
267.9599,-0.0109,0.0440,-0.0109,0.0000,22.9414,-45.3854,23.0860,-45.5218
267.9799,-0.0116,0.0629,-0.0116,0.0000,22.8040,-45.2401,22.9505,-45.3783
267.9999,-0.0161,0.1848,-0.0161,0.0000,22.6677,-45.0937,22.8201,-45.2396
268.0199,-0.0115,-0.0274,-0.0115,0.0000,22.5319,-44.9470,22.6760,-45.0857
268.0399,-0.0134,0.0648,-0.0134,0.0000,22.3965,-44.7998,22.5452,-44.9455
268.0599,-0.0096,-0.0577,-0.0096,0.0000,22.2609,-44.6527,22.4043,-44.7941
268.0799,-0.0134,0.1079,-0.0134,0.0000,22.1259,-44.5052,22.2608,-44.6393
268.0999,-0.0083,-0.0817,-0.0083,0.0000,21.9906,-44.3578,22.1327,-44.5006
268.1199,-0.0081,-0.0223,-0.0081,0.0000,21.8552,-44.2106,21.9977,-44.3539
268.1399,-0.0087,0.0271,-0.0087,0.0000,21.7201,-44.0633,21.8592,-44.2029
268.1599,-0.0116,0.1179,-0.0116,0.0000,21.5857,-43.9151,21.7317,-44.0633
268.1799,-0.0088,-0.0088,-0.0088,0.0000,21.4515,-43.7668,21.5895,-43.9071
268.1999,-0.0130,0.1407,-0.0130,0.0000,21.3181,-43.6178,21.4503,-43.7538
268.2199,-0.0073,-0.0848,-0.0073,0.0000,21.1850,-43.4685,21.3214,-43.6113
268.2399,-0.0151,0.2117,-0.0151,0.0000,21.0526,-43.3186,21.1986,-43.4750
268.2599,-0.0064,-0.1389,-0.0064,0.0000,20.9205,-43.1685,21.0525,-43.3122
268.2799,-0.0037,-0.1263,-0.0037,0.0000,20.7879,-43.0187,20.9206,-43.1648
268.2999,-0.0079,0.0838,-0.0079,0.0000,20.6556,-42.8688,20.7842,-43.0118
268.3199,-0.0033,-0.0819,-0.0033,0.0000,20.5228,-42.7192,20.6585,-42.8703
268.3399,-0.0057,0.0495,-0.0057,0.0000,20.3902,-42.5695,20.5275,-42.7224
268.3599,-0.0122,0.2326,-0.0122,0.0000,20.2584,-42.4190,20.3995,-42.5774
268.3799,-0.0083,0.0085,-0.0083,0.0000,20.1268,-42.2684,20.2541,-42.4120
268.3999,-0.0083,0.0226,-0.0083,0.0000,19.9954,-42.1176,20.1331,-42.2738
268.4199,-0.0106,0.0977,-0.0106,0.0000,19.8647,-41.9662,19.9893,-42.1090
268.4399,-0.0053,-0.0921,-0.0053,0.0000,19.7341,-41.8148,19.8684,-41.9701
268.4599,0.0137,-0.5944,0.0137,0.0000,19.6030,-41.6638,19.7250,-41.8045
268.4799,-0.0031,0.2332,-0.0031,0.0000,19.4720,-41.5127,19.6012,-41.6612
268.4999,-0.0013,0.0622,-0.0013,0.0000,19.3414,-41.3612,19.4723,-41.5114
268.5199,-0.0062,0.1842,-0.0062,0.0000,19.2119,-41.2088,19.3464,-41.3647
268.5399,-0.0134,0.3148,-0.0134,0.0000,19.0841,-41.0549,19.2213,-41.2183
268.5599,0.0055,-0.3993,0.0055,0.0000,18.9575,-40.9000,19.0796,-41.0519
268.5799,0.0119,-0.3659,0.0119,0.0000,18.8314,-40.7448,18.9606,-40.9116
268.5999,0.0091,-0.0812,0.0091,0.0000,18.7051,-40.5898,18.8238,-40.7498
268.6199,0.0145,-0.1983,0.0145,0.0000,18.5779,-40.4354,18.7006,-40.6036
268.6399,0.0142,-0.0848,0.0142,0.0000,18.4502,-40.2815,18.5675,-40.4450
268.6599,0.0164,-0.1113,0.0164,0.0000,18.3215,-40.1284,18.4342,-40.2856
268.6799,0.0159,-0.0418,0.0159,0.0000,18.1926,-39.9755,18.3060,-40.1317
268.6999,0.0145,0.0150,0.0145,0.0000,18.0638,-39.8225,18.1875,-39.9891
268.7199,0.0156,-0.0343,0.0156,0.0000,17.9347,-39.6697,18.0482,-39.8207
268.7399,0.0098,0.1515,0.0098,0.0000,17.8060,-39.5166,17.9314,-39.6789
268.7599,0.0092,0.0824,0.0092,0.0000,17.6779,-39.3630,17.7969,-39.5152
268.7799,0.0066,0.1148,0.0066,0.0000,17.5507,-39.2087,17.6715,-39.3619
268.7999,0.0058,0.0750,0.0058,0.0000,17.4241,-39.0539,17.5451,-39.2070
268.8199,0.0059,0.0356,0.0059,0.0000,17.2977,-38.8989,17.4254,-39.0596
268.8399,0.0126,-0.1830,0.0126,0.0000,17.1710,-38.7442,17.2884,-38.8904
268.8599,0.0104,-0.0207,0.0104,0.0000,17.0440,-38.5896,17.1641,-38.7363
268.8799,-0.0121,0.6612,-0.0121,0.0000,16.9176,-38.4346,17.0529,-38.5979
268.8999,-0.0073,0.1735,-0.0073,0.0000,16.7924,-38.2787,16.9164,-38.4274
268.9199,-0.0077,0.1053,-0.0077,0.0000,16.6679,-38.1222,16.7997,-38.2811
268.9399,-0.0099,0.1316,-0.0099,0.0000,16.5444,-37.9648,16.6656,-38.1125
268.9599,-0.0092,0.0574,-0.0092,0.0000,16.4214,-37.8071,16.5417,-37.9560
268.9799,-0.0029,-0.1444,-0.0029,0.0000,16.2982,-37.6496,16.4243,-37.8071
268.9999,-0.0123,0.2312,-0.0123,0.0000,16.1754,-37.4917,16.3071,-37.6581
269.0199,-0.0133,0.1544,-0.0133,0.0000,16.0537,-37.3330,16.1681,-37.4806
269.0399,0.0095,-0.5873,0.0095,0.0000,15.9325,-37.1739,16.0591,-37.3408
269.0599,0.0089,-0.2428,0.0089,0.0000,15.8111,-37.0150,15.9253,-37.1687
269.0799,0.0060,-0.0233,0.0060,0.0000,15.6894,-36.8562,15.8109,-37.0211
269.0999,0.0111,-0.1573,0.0111,0.0000,15.5670,-36.6981,15.6797,-36.8510
269.1199,0.0100,-0.0414,0.0100,0.0000,15.4442,-36.5403,15.5584,-36.6930
269.1399,0.0027,0.1995,0.0027,0.0000,15.3217,-36.3821,15.4433,-36.5428
269.1599,0.0123,-0.1941,0.0123,0.0000,15.1989,-36.2243,15.3286,-36.3924
269.1799,-0.0128,0.6614,-0.0128,0.0000,15.0765,-36.0661,15.1924,-36.2132
269.1999,-0.0110,0.2614,-0.0110,0.0000,14.9551,-35.9072,15.0857,-36.0722
269.2199,-0.0086,0.0667,-0.0086,0.0000,14.8342,-35.7479,14.9547,-35.8986
269.2399,-0.0088,0.0543,-0.0088,0.0000,14.7137,-35.5882,14.8428,-35.7496
269.2599,-0.0102,0.0842,-0.0102,0.0000,14.5939,-35.4281,14.7145,-35.5781
269.2799,-0.0095,0.0370,-0.0095,0.0000,14.4744,-35.2677,14.5957,-35.4188
269.2999,-0.0089,0.0190,-0.0089,0.0000,14.3550,-35.1073,14.4832,-35.2673
269.3199,-0.0139,0.1765,-0.0139,0.0000,14.2364,-34.9462,14.3546,-35.0934
269.3399,-0.0113,0.0263,-0.0113,0.0000,14.1181,-34.7850,14.2379,-34.9350
269.3599,-0.0143,0.1235,-0.0143,0.0000,14.0006,-34.6231,14.1173,-34.7707
269.3799,-0.0091,-0.0733,-0.0091,0.0000,13.8834,-34.4611,14.0098,-34.6235
269.3999,-0.0078,-0.0521,-0.0078,0.0000,13.7657,-34.2994,13.8861,-34.4538
269.4199,-0.0094,0.0413,-0.0094,0.0000,13.6483,-34.1374,13.7750,-34.3005
269.4399,-0.0073,-0.0229,-0.0073,0.0000,13.5307,-33.9757,13.6549,-34.1344
269.4599,-0.0090,0.0583,-0.0090,0.0000,13.4136,-33.8135,13.5350,-33.9677
269.4799,-0.0101,0.0771,-0.0101,0.0000,13.2971,-33.6510,13.4236,-33.8123
269.4999,-0.0159,0.2293,-0.0159,0.0000,13.1819,-33.4875,13.2971,-33.6351
269.5199,-0.0101,-0.0439,-0.0101,0.0000,13.0673,-33.3236,13.1920,-33.4872
269.5399,-0.0127,0.0799,-0.0127,0.0000,12.9533,-33.1592,13.0671,-33.3108
269.5599,-0.0082,-0.0767,-0.0082,0.0000,12.8393,-32.9949,12.9545,-33.1511
269.5799,-0.0094,0.0207,-0.0094,0.0000,12.7255,-32.8304,12.8382,-32.9856
269.5999,-0.0063,-0.0640,-0.0063,0.0000,12.6112,-32.6663,12.7313,-32.8327
269.6199,-0.0047,-0.0577,-0.0047,0.0000,12.4964,-32.5026,12.6122,-32.6617
269.6399,-0.0085,0.1012,-0.0085,0.0000,12.3818,-32.3386,12.5041,-32.5060
269.6599,-0.0064,0.0028,-0.0064,0.0000,12.2672,-32.1747,12.3882,-32.3382
269.6799,-0.0085,0.0809,-0.0085,0.0000,12.1533,-32.0103,12.2703,-32.1667
269.6999,-0.0121,0.1619,-0.0121,0.0000,12.0407,-31.8450,12.1651,-32.0132
269.7199,-0.0100,0.0338,-0.0100,0.0000,11.9287,-31.6793,12.0438,-31.8355
269.7399,-0.0151,0.1877,-0.0151,0.0000,11.8181,-31.5127,11.9423,-31.6861
269.7599,-0.0078,-0.1086,-0.0078,0.0000,11.7080,-31.3457,11.8258,-31.5139
269.7799,-0.0098,0.0292,-0.0098,0.0000,11.5982,-31.1785,11.7061,-31.3361
269.7999,-0.0096,0.0286,-0.0096,0.0000,11.4887,-31.0112,11.6050,-31.1854
269.8199,0.0042,-0.3783,0.0042,0.0000,11.3786,-30.8442,11.4863,-31.0078
269.8399,0.0098,-0.3312,0.0098,0.0000,11.2674,-30.6780,11.3833,-30.8529
269.8599,-0.0131,0.5371,-0.0131,0.0000,11.1558,-30.5121,11.2603,-30.6670
269.8799,-0.0038,-0.0173,-0.0038,0.0000,11.0439,-30.3462,11.1592,-30.5136
