Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
243.7999,-0.0055,-0.0610,-0.0055,0.0000,164.9210,-84.2183,165.1198,-84.2206
243.8199,-0.0113,0.1539,-0.0113,0.0000,164.7212,-84.2103,164.9128,-84.2105
243.8399,-0.0117,0.0951,-0.0117,0.0000,164.5214,-84.2015,164.7288,-84.2015
243.8599,-0.0116,0.0532,-0.0116,0.0000,164.3216,-84.1921,164.5167,-84.1909
243.8799,-0.0131,0.0838,-0.0131,0.0000,164.1218,-84.1819,164.3151,-84.1807
243.8999,-0.0111,-0.0078,-0.0111,0.0000,163.9221,-84.1717,164.1232,-84.1709
243.9199,-0.0128,0.0626,-0.0128,0.0000,163.7224,-84.1609,163.9289,-84.1608
243.9399,-0.0162,0.1463,-0.0162,0.0000,163.5228,-84.1486,163.7351,-84.1507
243.9599,-0.0117,-0.0510,-0.0117,0.0000,163.3232,-84.1358,163.5160,-84.1391
243.9799,-0.0071,-0.1446,-0.0071,0.0000,163.1236,-84.1232,163.3224,-84.1288
243.9999,-0.0181,0.2749,-0.0181,0.0000,162.9240,-84.1101,163.1065,-84.1171
244.0199,-0.0076,-0.1712,-0.0076,0.0000,162.7244,-84.0971,162.9311,-84.1075
244.0399,-0.0055,-0.1257,-0.0055,0.0000,162.5248,-84.0853,162.7299,-84.0964
244.0599,-0.0032,-0.1168,-0.0032,0.0000,162.3251,-84.0746,162.5280,-84.0851
244.0799,-0.0020,-0.0822,-0.0020,0.0000,162.1253,-84.0647,162.3269,-84.0737
244.0999,-0.0091,0.1792,-0.0091,0.0000,161.9256,-84.0547,162.1342,-84.0627
244.1199,-0.0082,0.0643,-0.0082,0.0000,161.7258,-84.0442,161.9187,-84.0503
244.1399,-0.0059,-0.0295,-0.0059,0.0000,161.5261,-84.0338,161.7232,-84.0390
244.1599,-0.0169,0.3245,-0.0169,0.0000,161.3264,-84.0229,161.5421,-84.0283
244.1799,-0.0150,0.1091,-0.0150,0.0000,161.1268,-84.0108,161.3137,-84.0148
244.1999,-0.0103,-0.0755,-0.0103,0.0000,160.9272,-83.9985,161.1199,-84.0032
244.2199,-0.0072,-0.1128,-0.0072,0.0000,160.7275,-83.9869,160.9289,-83.9916
244.2399,-0.0075,-0.0284,-0.0075,0.0000,160.5278,-83.9755,160.7283,-83.9794
244.2599,-0.0108,0.0945,-0.0108,0.0000,160.3282,-83.9635,160.5350,-83.9675
244.2799,-0.0106,0.0510,-0.0106,0.0000,160.1286,-83.9511,160.3345,-83.9550
244.2999,-0.0093,-0.0030,-0.0093,0.0000,159.9290,-83.9387,160.1267,-83.9420
244.3199,-0.0101,0.0355,-0.0101,0.0000,159.7294,-83.9259,159.9338,-83.9298
244.3399,-0.0143,0.1547,-0.0143,0.0000,159.5299,-83.9119,159.7189,-83.9161
244.3599,-0.0080,-0.1005,-0.0080,0.0000,159.3304,-83.8976,159.5297,-83.9039
244.3799,-0.0151,0.1780,-0.0151,0.0000,159.1310,-83.8822,159.3172,-83.8901
244.3999,-0.0144,0.0773,-0.0144,0.0000,158.9316,-83.8659,159.1175,-83.8771
244.4199,-0.0089,-0.1124,-0.0089,0.0000,158.7323,-83.8498,158.9405,-83.8654
244.4399,0.0085,-0.5578,0.0085,0.0000,158.5329,-83.8345,158.7405,-83.8521
244.4599,0.0112,-0.3344,0.0112,0.0000,158.3333,-83.8211,158.5432,-83.8389
244.4799,0.0108,-0.1470,0.0108,0.0000,158.1337,-83.8090,158.3432,-83.8254
244.4999,0.0067,0.0464,0.0067,0.0000,157.9340,-83.7976,158.1272,-83.8107
244.5199,-0.0097,0.5065,-0.0097,0.0000,157.7344,-83.7859,157.9437,-83.7981
244.5399,-0.0055,0.1109,-0.0055,0.0000,157.5348,-83.7732,157.7295,-83.7833
244.5599,-0.0079,0.1286,-0.0079,0.0000,157.3353,-83.7592,157.5279,-83.7693
244.5799,-0.0157,0.3005,-0.0157,0.0000,157.1359,-83.7431,157.3202,-83.7547
244.5999,-0.0083,-0.0673,-0.0083,0.0000,156.9366,-83.7257,157.1278,-83.7411
244.6199,0.0018,-0.3211,0.0018,0.0000,156.7374,-83.7079,156.9361,-83.7274
244.6399,0.0053,-0.2456,0.0053,0.0000,156.5382,-83.6905,156.7366,-83.7132
244.6599,0.0140,-0.3708,0.0140,0.0000,156.3388,-83.6744,156.5488,-83.6996
244.6799,0.0106,-0.0785,0.0106,0.0000,156.1394,-83.6591,156.3420,-83.6846
244.6999,0.0114,-0.0685,0.0114,0.0000,155.9400,-83.6444,156.1428,-83.6700
244.7199,0.0162,-0.1831,0.0162,0.0000,155.7404,-83.6313,155.9514,-83.6559
244.7399,0.0178,-0.1450,0.0178,0.0000,155.5407,-83.6195,155.7244,-83.6391
244.7599,0.0080,0.2092,0.0080,0.0000,155.3410,-83.6083,155.5348,-83.6250
244.7799,0.0031,0.2331,0.0031,0.0000,155.1414,-83.5969,155.3386,-83.6102
244.7999,-0.0056,0.3610,-0.0056,0.0000,154.9418,-83.5844,155.1468,-83.5957
244.8199,-0.0141,0.4223,-0.0141,0.0000,154.7423,-83.5699,154.9555,-83.5812
244.8399,-0.0152,0.2380,-0.0152,0.0000,154.5430,-83.5531,154.7570,-83.5660
244.8599,-0.0084,-0.0789,-0.0084,0.0000,154.3438,-83.5348,154.5508,-83.5501
244.8799,-0.0025,-0.1989,-0.0025,0.0000,154.1447,-83.5159,154.3463,-83.5343
244.8999,0.0042,-0.2832,0.0042,0.0000,153.9456,-83.4971,154.1478,-83.5188
244.9199,0.0097,-0.2913,0.0097,0.0000,153.7464,-83.4794,153.9375,-83.5023
244.9399,0.0101,-0.1494,0.0101,0.0000,153.5471,-83.4631,153.7395,-83.4867
244.9599,0.0094,-0.0559,0.0094,0.0000,153.3477,-83.4475,153.5419,-83.4710
244.9799,0.0096,-0.0376,0.0096,0.0000,153.1483,-83.4322,153.3418,-83.4551
244.9999,0.0181,-0.2795,0.0181,0.0000,152.9487,-83.4181,153.1642,-83.4408
245.0199,0.0108,0.0753,0.0108,0.0000,152.7492,-83.4044,152.9389,-83.4226
245.0399,0.0158,-0.1262,0.0158,0.0000,152.5496,-83.3919,152.7335,-83.4060
245.0599,-0.0142,0.8234,-0.0142,0.0000,152.3500,-83.3798,152.5356,-83.3898
245.0799,-0.0113,0.2956,-0.0113,0.0000,152.1504,-83.3672,152.3404,-83.3738
245.0999,-0.0124,0.1789,-0.0124,0.0000,151.9509,-83.3533,152.1427,-83.3575
245.1199,-0.0199,0.3196,-0.0199,0.0000,151.7515,-83.3372,151.9679,-83.3430
245.1399,-0.0206,0.1871,-0.0206,0.0000,151.5523,-83.3193,151.7360,-83.3237
245.1599,-0.0135,-0.1029,-0.0135,0.0000,151.3532,-83.3004,151.5611,-83.3090
245.1799,-0.0167,0.0653,-0.0167,0.0000,151.1541,-83.2809,151.3399,-83.2904
245.1999,-0.0103,-0.1402,-0.0103,0.0000,150.9551,-83.2616,151.1629,-83.2754
245.2199,-0.0173,0.1605,-0.0173,0.0000,150.7561,-83.2416,150.9386,-83.2563
245.2399,-0.0125,-0.0508,-0.0125,0.0000,150.5571,-83.2219,150.7686,-83.2418
245.2599,0.0147,-0.8187,0.0147,0.0000,150.3579,-83.2031,150.5714,-83.2249
245.2799,0.0075,-0.1622,0.0075,0.0000,150.1587,-83.1860,150.3643,-83.2070
245.2999,0.0096,-0.1400,0.0096,0.0000,149.9593,-83.1702,150.1674,-83.1900
245.3199,0.0124,-0.1561,0.0124,0.0000,149.7598,-83.1560,149.9715,-83.1729
245.3399,-0.0153,0.7460,-0.0153,0.0000,149.5603,-83.1424,149.7751,-83.1557
245.3599,-0.0079,0.1309,-0.0079,0.0000,149.3607,-83.1287,149.5664,-83.1374
245.3799,-0.0183,0.3772,-0.0183,0.0000,149.1613,-83.1140,149.3460,-83.1179
245.3999,-0.0145,0.0784,-0.0145,0.0000,148.9619,-83.0986,149.1698,-83.1023
245.4199,-0.0224,0.2875,-0.0224,0.0000,148.7626,-83.0815,148.9464,-83.0824
245.4399,-0.0204,0.0958,-0.0204,0.0000,148.5634,-83.0635,148.7772,-83.0672
245.4599,-0.0223,0.1248,-0.0223,0.0000,148.3643,-83.0443,148.5809,-83.0496
245.4799,-0.0168,-0.0814,-0.0168,0.0000,148.1653,-83.0247,148.3746,-83.0310
245.4999,-0.0158,-0.0451,-0.0158,0.0000,147.9662,-83.0056,148.1570,-83.0113
245.5199,-0.0200,0.1244,-0.0200,0.0000,147.7672,-82.9860,147.9835,-82.9955
245.5399,-0.0179,0.0179,-0.0179,0.0000,147.5682,-82.9663,147.7535,-82.9744
245.5599,-0.0136,-0.0980,-0.0136,0.0000,147.3691,-82.9472,147.5586,-82.9566
245.5799,-0.0122,-0.0696,-0.0122,0.0000,147.1699,-82.9288,147.3608,-82.9383
245.5999,-0.0169,0.1250,-0.0169,0.0000,146.9708,-82.9103,147.1853,-82.9221
245.6199,-0.0118,-0.0741,-0.0118,0.0000,146.7716,-82.8924,146.9630,-82.9014
245.6399,-0.0151,0.0817,-0.0151,0.0000,146.5724,-82.8744,146.7601,-82.8825
245.6599,-0.0127,-0.0166,-0.0127,0.0000,146.3732,-82.8566,146.5648,-82.8642
245.6799,-0.0104,-0.0588,-0.0104,0.0000,146.1739,-82.8393,146.3723,-82.8462
245.6999,-0.0120,0.0347,-0.0120,0.0000,145.9747,-82.8217,146.1773,-82.8278
245.7199,-0.0142,0.0977,-0.0142,0.0000,145.7755,-82.8032,145.9703,-82.8082
245.7399,-0.0154,0.0983,-0.0154,0.0000,145.5765,-82.7838,145.7843,-82.7905
245.7599,-0.0135,0.0062,-0.0135,0.0000,145.3775,-82.7642,145.5815,-82.7712
245.7799,-0.0138,0.0294,-0.0138,0.0000,145.1785,-82.7443,145.3846,-82.7524
245.7999,-0.0127,-0.0037,-0.0127,0.0000,144.9794,-82.7245,145.1844,-82.7332
245.8199,-0.0202,0.2401,-0.0202,0.0000,144.7805,-82.7039,144.9973,-82.7151
245.8399,-0.0161,0.0079,-0.0161,0.0000,144.5816,-82.6832,144.7686,-82.6930
245.8599,-0.0174,0.0650,-0.0174,0.0000,144.3827,-82.6618,144.5671,-82.6735
245.8799,-0.0063,-0.2819,-0.0063,0.0000,144.1838,-82.6407,144.3840,-82.6557
245.8999,-0.0071,-0.0904,-0.0071,0.0000,143.9849,-82.6204,144.1897,-82.6367
245.9199,-0.0169,0.2630,-0.0169,0.0000,143.7859,-82.6002,143.9688,-82.6150
245.9399,-0.0055,-0.2035,-0.0055,0.0000,143.5868,-82.5809,143.7817,-82.5967
245.9599,-0.0048,-0.1005,-0.0048,0.0000,143.3877,-82.5625,143.5906,-82.5778
245.9799,-0.0169,0.3221,-0.0169,0.0000,143.1885,-82.5443,143.3720,-82.5562
245.9999,-0.0075,-0.1146,-0.0075,0.0000,142.9892,-82.5271,143.1850,-82.5376
246.0199,-0.0122,0.0991,-0.0122,0.0000,142.7900,-82.5100,142.9819,-82.5174
246.0399,-0.0120,0.0558,-0.0120,0.0000,142.5908,-82.4924,142.7883,-82.4981
246.0599,-0.0150,0.1294,-0.0150,0.0000,142.3916,-82.4735,142.5975,-82.4790
246.0799,-0.0187,0.1874,-0.0187,0.0000,142.1927,-82.4528,142.4042,-82.4596
246.0999,-0.0174,0.0671,-0.0174,0.0000,141.9939,-82.4311,142.2038,-82.4394
246.1199,-0.0170,0.0403,-0.0170,0.0000,141.7951,-82.4090,141.9840,-82.4172
246.1399,-0.0183,0.0802,-0.0183,0.0000,141.5964,-82.3861,141.8110,-82.3997
246.1599,-0.0084,-0.2371,-0.0084,0.0000,141.3977,-82.3633,141.5950,-82.3778
246.1799,-0.0096,-0.0564,-0.0096,0.0000,141.1990,-82.3410,141.3904,-82.3570
246.1999,-0.0081,-0.0562,-0.0081,0.0000,141.0002,-82.3193,141.2066,-82.3382
246.2199,-0.0065,-0.0634,-0.0065,0.0000,140.8013,-82.2981,141.0064,-82.3177
246.2399,-0.0047,-0.0715,-0.0047,0.0000,140.6023,-82.2777,140.7970,-82.2962
246.2599,-0.0080,0.0769,-0.0080,0.0000,140.4034,-82.2572,140.5946,-82.2754
246.2799,-0.0019,-0.1370,-0.0019,0.0000,140.2044,-82.2373,140.4023,-82.2556
246.2999,-0.0165,0.3811,-0.0165,0.0000,140.0054,-82.2173,140.1883,-82.2334
246.3199,-0.0035,-0.1983,-0.0035,0.0000,139.8063,-82.1980,140.0078,-82.2147
246.3399,-0.0049,-0.0410,-0.0049,0.0000,139.6072,-82.1791,139.8043,-82.1936
246.3599,-0.0119,0.1993,-0.0119,0.0000,139.4081,-82.1597,139.5977,-82.1720
246.3799,-0.0148,0.1926,-0.0148,0.0000,139.2092,-82.1391,139.4217,-82.1536
246.3999,-0.0099,-0.0433,-0.0099,0.0000,139.0103,-82.1181,139.2162,-82.1321
246.4199,-0.0089,-0.0355,-0.0089,0.0000,138.8114,-82.0974,139.0158,-82.1111
246.4399,-0.0090,0.0009,-0.0090,0.0000,138.6125,-82.0767,138.8076,-82.0892
246.4599,-0.0083,-0.0078,-0.0083,0.0000,138.4135,-82.0560,138.6156,-82.0690
246.4799,-0.0131,0.1513,-0.0131,0.0000,138.2147,-82.0346,138.4244,-82.0488
246.4999,-0.0086,-0.0489,-0.0086,0.0000,138.0158,-82.0133,138.2124,-82.0264
246.5199,-0.0138,0.1482,-0.0138,0.0000,137.8170,-81.9912,138.0281,-82.0068
246.5399,-0.0096,-0.0438,-0.0096,0.0000,137.6183,-81.9692,137.8111,-81.9838
246.5599,-0.0146,0.1439,-0.0146,0.0000,137.4196,-81.9465,137.6057,-81.9619
246.5799,-0.0079,-0.1171,-0.0079,0.0000,137.2208,-81.9238,137.4265,-81.9428
246.5999,-0.0063,-0.0869,-0.0063,0.0000,137.0220,-81.9020,137.2267,-81.9214
246.6199,-0.0073,0.0014,-0.0073,0.0000,136.8232,-81.8801,137.0291,-81.9002
246.6399,-0.0159,0.2671,-0.0159,0.0000,136.6245,-81.8575,136.8391,-81.8798
246.6599,-0.0064,-0.1446,-0.0064,0.0000,136.4258,-81.8349,136.6183,-81.8561
246.6799,0.0027,-0.3230,0.0027,0.0000,136.2270,-81.8131,136.4283,-81.8356
246.6999,0.0022,-0.1296,0.0022,0.0000,136.0280,-81.7925,136.2289,-81.8141
246.7199,-0.0155,0.4728,-0.0155,0.0000,135.8291,-81.7724,136.0126,-81.7907
246.7399,-0.0040,-0.1146,-0.0040,0.0000,135.6300,-81.7534,135.8256,-81.7705
246.7599,-0.0155,0.2995,-0.0155,0.0000,135.4308,-81.7347,135.6452,-81.7509
246.7799,-0.0075,-0.0855,-0.0075,0.0000,135.2316,-81.7169,135.4293,-81.7274
246.7999,-0.0111,0.0829,-0.0111,0.0000,135.0324,-81.6990,135.2306,-81.7058
246.8199,-0.0165,0.2127,-0.0165,0.0000,134.8333,-81.6803,135.0414,-81.6852
246.8399,-0.0222,0.2856,-0.0222,0.0000,134.6343,-81.6599,134.8220,-81.6612
246.8599,-0.0194,0.0703,-0.0194,0.0000,134.4355,-81.6387,134.6333,-81.6406
246.8799,-0.0198,0.0673,-0.0198,0.0000,134.2367,-81.6168,134.4394,-81.6193
246.8999,-0.0196,0.0510,-0.0196,0.0000,134.0379,-81.5945,134.2395,-81.5974
246.9199,-0.0220,0.1182,-0.0220,0.0000,133.8393,-81.5709,134.0291,-81.5743
246.9399,-0.0230,0.1114,-0.0230,0.0000,133.6408,-81.5463,133.8262,-81.5520
246.9599,-0.0184,-0.0607,-0.0184,0.0000,133.4424,-81.5215,133.6534,-81.5329
246.9799,-0.0143,-0.1262,-0.0143,0.0000,133.2439,-81.4972,133.4517,-81.5107
246.9999,-0.0114,-0.1211,-0.0114,0.0000,133.0452,-81.4741,133.2385,-81.4871
247.0199,-0.0095,-0.0962,-0.0095,0.0000,132.8464,-81.4520,133.0506,-81.4664
247.0399,-0.0170,0.1975,-0.0170,0.0000,132.6476,-81.4299,132.8324,-81.4422
247.0599,-0.0089,-0.1320,-0.0089,0.0000,132.4487,-81.4088,132.6448,-81.4214
247.0799,-0.0187,0.2465,-0.0187,0.0000,132.2498,-81.3878,132.4335,-81.3980
247.0999,-0.0109,-0.1007,-0.0109,0.0000,132.0509,-81.3677,132.2548,-81.3781
247.1199,-0.0128,0.0302,-0.0128,0.0000,131.8519,-81.3477,132.0562,-81.3560
247.1399,-0.0158,0.1203,-0.0158,0.0000,131.6529,-81.3270,131.8468,-81.3327
247.1599,-0.0179,0.1364,-0.0179,0.0000,131.4541,-81.3050,131.6463,-81.3104
247.1799,-0.0212,0.1821,-0.0212,0.0000,131.2556,-81.2811,131.4420,-81.2876
247.1999,-0.0144,-0.0945,-0.0144,0.0000,131.0571,-81.2564,131.2554,-81.2667
247.2199,-0.0165,0.0409,-0.0165,0.0000,130.8587,-81.2313,131.0469,-81.2434
247.2399,-0.0127,-0.0749,-0.0127,0.0000,130.6602,-81.2065,130.8687,-81.2235
247.2599,-0.0159,0.0812,-0.0159,0.0000,130.4618,-81.1814,130.6755,-81.2019
247.2799,-0.0039,-0.3029,-0.0039,0.0000,130.2634,-81.1568,130.4638,-81.1781
247.2999,-0.0093,0.0352,-0.0093,0.0000,130.0649,-81.1317,130.2726,-81.1567
247.3199,0.0079,-0.4834,0.0079,0.0000,129.8664,-81.1072,130.0724,-81.1342
247.3399,0.0061,-0.1665,0.0061,0.0000,129.6678,-81.0840,129.8613,-81.1105
247.3599,0.0057,-0.0654,0.0057,0.0000,129.4691,-81.0614,129.6705,-81.0891
247.3799,0.0093,-0.1372,0.0093,0.0000,129.2702,-81.0402,129.4763,-81.0672
247.3999,0.0063,0.0210,0.0063,0.0000,129.0713,-81.0195,129.2748,-81.0445
247.4199,0.0117,-0.1549,0.0117,0.0000,128.8722,-81.0001,129.0596,-81.0203
247.4399,-0.0025,0.3444,-0.0025,0.0000,128.6731,-80.9812,128.8746,-80.9995
247.4599,-0.0086,0.3432,-0.0086,0.0000,128.4740,-80.9620,128.6662,-80.9760
247.4799,-0.0171,0.4166,-0.0171,0.0000,128.2751,-80.9416,128.4901,-80.9561
247.4999,-0.0099,-0.0067,-0.0099,0.0000,128.0761,-80.9209,128.2740,-80.9317
247.5199,-0.0115,0.0583,-0.0115,0.0000,127.8773,-80.8996,128.0760,-80.9094
247.5399,-0.0179,0.2348,-0.0179,0.0000,127.6786,-80.8769,127.8660,-80.8857
247.5599,-0.0143,0.0207,-0.0143,0.0000,127.4799,-80.8536,127.6726,-80.8638
247.5799,-0.0137,0.0088,-0.0137,0.0000,127.2813,-80.8303,127.4886,-80.8431
247.5999,-0.0129,-0.0005,-0.0129,0.0000,127.0827,-80.8069,127.2752,-80.8189
247.6199,-0.0124,0.0040,-0.0124,0.0000,126.8840,-80.7836,127.0915,-80.7982
247.6399,-0.0167,0.1463,-0.0167,0.0000,126.6855,-80.7593,126.8709,-80.7732
247.6599,-0.0080,-0.1719,-0.0080,0.0000,126.4870,-80.7350,126.6824,-80.7519
247.6799,-0.0147,0.1358,-0.0147,0.0000,126.2886,-80.7098,126.4739,-80.7283
247.6999,-0.0065,-0.1641,-0.0065,0.0000,126.0902,-80.6846,126.2829,-80.7067
247.7199,0.0009,-0.2814,0.0009,0.0000,125.8917,-80.6602,126.0910,-80.6850
247.7399,0.0050,-0.2450,0.0050,0.0000,125.6930,-80.6375,125.8870,-80.6620
247.7599,0.0074,-0.1833,0.0074,0.0000,125.4941,-80.6165,125.6996,-80.6408
247.7799,0.0090,-0.1321,0.0090,0.0000,125.2951,-80.5968,125.4851,-80.6165
247.7999,-0.0061,0.3855,-0.0061,0.0000,125.0960,-80.5775,125.2894,-80.5944
247.8199,-0.0119,0.3539,-0.0119,0.0000,124.8969,-80.5579,125.1073,-80.5738
247.8399,-0.0132,0.2134,-0.0132,0.0000,124.6980,-80.5370,124.9084,-80.5513
247.8599,-0.0172,0.2320,-0.0172,0.0000,124.4993,-80.5141,124.7134,-80.5292
247.8799,-0.0113,-0.0511,-0.0113,0.0000,124.3008,-80.4900,124.4936,-80.5044
247.8999,-0.0162,0.1413,-0.0162,0.0000,124.1024,-80.4645,124.2872,-80.4811
247.9199,-0.0048,-0.2581,-0.0048,0.0000,123.9041,-80.4385,124.1008,-80.4600
247.9399,-0.0069,-0.0423,-0.0069,0.0000,123.7058,-80.4127,123.9110,-80.4386
247.9599,0.0090,-0.4815,0.0090,0.0000,123.5073,-80.3881,123.7141,-80.4164
247.9799,0.0057,-0.1199,0.0057,0.0000,123.3087,-80.3646,123.5040,-80.3927
247.9999,0.0060,-0.0660,0.0060,0.0000,123.1100,-80.3418,123.3076,-80.3705
248.0199,0.0148,-0.2957,0.0148,0.0000,122.9112,-80.3205,123.0960,-80.3467
248.0399,0.0145,-0.1342,0.0145,0.0000,122.7122,-80.3004,122.9240,-80.3273
248.0599,0.0043,0.2338,0.0043,0.0000,122.5131,-80.2809,122.7148,-80.3038
248.0799,0.0066,0.0337,0.0066,0.0000,122.3141,-80.2610,122.5196,-80.2818
248.0999,-0.0063,0.3972,-0.0063,0.0000,122.1152,-80.2399,122.3085,-80.2581
248.1199,-0.0040,0.1158,-0.0040,0.0000,121.9165,-80.2177,122.1138,-80.2362
248.1399,-0.0117,0.2902,-0.0117,0.0000,121.7179,-80.1936,121.9058,-80.2129
248.1599,-0.0080,0.0359,-0.0080,0.0000,121.5195,-80.1683,121.7259,-80.1927
248.1799,0.0117,-0.5591,0.0117,0.0000,121.3212,-80.1428,121.5309,-80.1708
248.1999,0.0122,-0.2746,0.0122,0.0000,121.1227,-80.1177,121.3320,-80.1486
248.2199,0.0109,-0.0915,0.0109,0.0000,120.9242,-80.0936,121.1299,-80.1260
248.2399,0.0097,-0.0118,0.0097,0.0000,120.7256,-80.0696,120.9206,-80.1026
248.2599,0.0121,-0.0840,0.0121,0.0000,120.5270,-80.0464,120.7290,-80.0812
248.2799,0.0123,-0.0555,0.0123,0.0000,120.3283,-80.0237,120.5275,-80.0587
248.2999,0.0151,-0.1161,0.0151,0.0000,120.1294,-80.0022,120.3189,-80.0355
248.3199,0.0125,0.0122,0.0125,0.0000,119.9306,-79.9809,120.1252,-80.0139
248.3399,0.0144,-0.0614,0.0144,0.0000,119.7317,-79.9603,119.9382,-79.9931
248.3599,0.0112,0.0544,0.0112,0.0000,119.5327,-79.9394,119.7252,-79.9695
248.3799,0.0096,0.0638,0.0096,0.0000,119.3339,-79.9179,119.5276,-79.9475
248.3999,0.0115,-0.0348,0.0115,0.0000,119.1350,-79.8966,119.3249,-79.9250
248.4199,0.0083,0.0710,0.0083,0.0000,118.9362,-79.8747,119.1383,-79.9042
248.4399,0.0079,0.0379,0.0079,0.0000,118.7375,-79.8524,118.9390,-79.8821
248.4599,0.0139,-0.1673,0.0139,0.0000,118.5387,-79.8306,118.7249,-79.8583
248.4799,0.0069,0.1211,0.0069,0.0000,118.3399,-79.8085,118.5383,-79.8375
248.4999,0.0072,0.0418,0.0072,0.0000,118.1412,-79.7859,118.3408,-79.8156
248.5199,0.0078,-0.0031,0.0078,0.0000,117.9425,-79.7633,118.1383,-79.7930
248.5399,0.0079,-0.0116,0.0079,0.0000,117.7437,-79.7409,117.9409,-79.7711
248.5599,0.0091,-0.0442,0.0091,0.0000,117.5450,-79.7189,117.7390,-79.7486
248.5799,0.0147,-0.1949,0.0147,0.0000,117.3460,-79.6981,117.5563,-79.7283
248.5999,0.0096,0.0538,0.0096,0.0000,117.1471,-79.6778,117.3385,-79.7040
248.6199,0.0088,0.0401,0.0088,0.0000,116.9481,-79.6571,117.1392,-79.6818
248.6399,0.0094,-0.0068,0.0094,0.0000,116.7492,-79.6364,116.9565,-79.6614
248.6599,0.0057,0.1010,0.0057,0.0000,116.5504,-79.6150,116.7543,-79.6389
248.6799,0.0091,-0.0608,0.0091,0.0000,116.3515,-79.5937,116.5412,-79.6151
248.6999,0.0031,0.1453,0.0031,0.0000,116.1527,-79.5716,116.3546,-79.5942
248.7199,0.0086,-0.0981,0.0086,0.0000,115.9539,-79.5495,116.1612,-79.5726
248.7399,-0.0141,0.6271,-0.0141,0.0000,115.7552,-79.5267,115.9399,-79.5479
248.7599,0.0059,-0.3004,0.0059,0.0000,115.5565,-79.5040,115.7493,-79.5265
248.7799,0.0016,-0.0078,0.0016,0.0000,115.3578,-79.4813,115.5552,-79.5048
248.7999,0.0139,-0.3701,0.0139,0.0000,115.1590,-79.4595,115.3715,-79.4842
248.8199,0.0093,-0.0377,0.0093,0.0000,114.9602,-79.4382,115.1497,-79.4593
248.8399,-0.0046,0.3915,-0.0046,0.0000,114.7614,-79.4163,114.9556,-79.4376
248.8599,-0.0011,0.0766,-0.0011,0.0000,114.5627,-79.3937,114.7624,-79.4158
248.8799,-0.0067,0.2051,-0.0067,0.0000,114.3641,-79.3695,114.5561,-79.3927
248.8999,0.0019,-0.1537,0.0019,0.0000,114.1657,-79.3446,114.3629,-79.3709
248.9199,0.0088,-0.2720,0.0088,0.0000,113.9672,-79.3197,114.1729,-79.3495
248.9399,0.0167,-0.3623,0.0167,0.0000,113.7687,-79.2958,113.9513,-79.3246
248.9599,0.0133,-0.0753,0.0133,0.0000,113.5700,-79.2726,113.7573,-79.3027
248.9799,0.0101,0.0511,0.0101,0.0000,113.3714,-79.2493,113.5739,-79.2819
248.9999,0.0164,-0.1743,0.0164,0.0000,113.1727,-79.2268,113.3835,-79.2604
249.0199,0.0164,-0.0929,0.0164,0.0000,112.9738,-79.2051,113.1584,-79.2349
249.0399,0.0116,0.0869,0.0116,0.0000,112.7750,-79.1836,112.9653,-79.2131
249.0599,0.0171,-0.1335,0.0171,0.0000,112.5761,-79.1629,112.7590,-79.1897
249.0799,0.0086,0.1776,0.0086,0.0000,112.3771,-79.1423,112.5816,-79.1695
249.0999,0.0093,0.0535,0.0093,0.0000,112.1783,-79.1211,112.3684,-79.1453
249.1199,0.0084,0.0408,0.0084,0.0000,111.9794,-79.0996,112.1860,-79.1245
249.1399,0.0131,-0.1261,0.0131,0.0000,111.7805,-79.0785,111.9922,-79.1024
249.1599,-0.0107,0.6411,-0.0107,0.0000,111.5817,-79.0570,111.7700,-79.0770
249.1799,-0.0060,0.1615,-0.0060,0.0000,111.3830,-79.0343,111.5877,-79.0562
249.1999,-0.0110,0.2284,-0.0110,0.0000,111.1845,-79.0095,111.3940,-79.0340
249.2199,0.0012,-0.2450,0.0012,0.0000,110.9862,-78.9835,111.1855,-79.0101
249.2399,0.0101,-0.3723,0.0101,0.0000,110.7880,-78.9571,110.9951,-78.9883
249.2599,0.0074,-0.0922,0.0074,0.0000,110.5897,-78.9311,110.7867,-78.9643
249.2799,0.0181,-0.3680,0.0181,0.0000,110.3912,-78.9064,110.5738,-78.9398
249.2999,0.0124,-0.0092,0.0124,0.0000,110.1927,-78.8822,110.3916,-78.9188
249.3199,0.0153,-0.1010,0.0153,0.0000,109.9940,-78.8589,110.1981,-78.8965
249.3399,0.0204,-0.2110,0.0204,0.0000,109.7952,-78.8374,110.0073,-78.8744
249.3599,0.0124,0.1266,0.0124,0.0000,109.5962,-78.8169,109.7941,-78.8497
249.3799,0.0113,0.0787,0.0113,0.0000,109.3973,-78.7966,109.6006,-78.8273
249.3999,0.0081,0.1201,0.0081,0.0000,109.1984,-78.7756,109.3925,-78.8031
249.4199,0.0067,0.0887,0.0067,0.0000,108.9996,-78.7537,109.2023,-78.7810
249.4399,0.0061,0.0528,0.0061,0.0000,108.8008,-78.7313,108.9943,-78.7567
249.4599,0.0126,-0.1744,0.0126,0.0000,108.6021,-78.7092,108.8127,-78.7355
249.4799,0.0027,0.2089,0.0027,0.0000,108.4033,-78.6866,108.5998,-78.7106
