Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
247.0599,-0.0292,0.2202,-0.0292,0.0000,0.0585,0.0027,0.1590,4.2556,222.6054,-79.3075,222.7739,-79.2312
247.0799,-0.0290,0.1234,-0.0290,0.0000,0.0579,0.0028,0.0627,4.3189,222.4137,-79.3644,222.5833,-79.2887
247.0999,-0.0279,0.0581,-0.0279,0.0000,0.0559,0.0028,-0.0006,2.0339,222.2218,-79.4208,222.3932,-79.3455
247.1199,-0.0286,0.0776,-0.0286,0.0000,0.0572,0.0029,0.0175,2.7150,222.0297,-79.4765,222.2303,-79.3935
247.1399,-0.0245,-0.0541,-0.0245,0.0000,0.0490,0.0029,-0.1061,-0.2850,221.8376,-79.5323,222.0166,-79.4558
247.1599,-0.0258,0.0448,-0.0258,0.0000,0.0517,0.0030,-0.0098,1.5680,221.6455,-79.5876,221.8219,-79.5118
247.1799,-0.0259,0.0519,-0.0259,0.0000,0.0518,0.0030,-0.0029,1.8159,221.4531,-79.6424,221.6460,-79.5617
247.1999,-0.0263,0.0659,-0.0263,0.0000,0.0526,0.0031,0.0103,2.3080,221.2606,-79.6967,221.4406,-79.6193
247.2199,-0.0268,0.0762,-0.0268,0.0000,0.0536,0.0032,0.0194,2.6658,221.0679,-79.7502,221.2501,-79.6720
247.2399,-0.0275,0.0858,-0.0275,0.0000,0.0550,0.0032,0.0275,3.0019,220.8750,-79.8029,221.0599,-79.7239
247.2599,-0.0317,0.1956,-0.0317,0.0000,0.0634,0.0033,0.1289,6.0019,220.6816,-79.8540,220.8816,-79.7719
247.2799,-0.0281,0.0175,-0.0281,0.0000,0.0563,0.0033,-0.0421,3.0019,220.4880,-79.9042,220.6721,-79.8275
247.2999,-0.0282,0.0427,-0.0282,0.0000,0.0564,0.0034,-0.0171,1.4936,220.2944,-79.9541,220.4862,-79.8761
247.3199,-0.0277,0.0369,-0.0277,0.0000,0.0554,0.0034,-0.0219,1.2918,220.1006,-80.0036,220.2880,-79.9272
247.3399,-0.0282,0.0649,-0.0282,0.0000,0.0564,0.0035,0.0050,2.2731,219.9067,-80.0525,220.0904,-79.9773
247.3599,-0.0294,0.0980,-0.0294,0.0000,0.0588,0.0036,0.0356,3.4302,219.7125,-80.1005,219.8922,-80.0269
247.3799,-0.0288,0.0603,-0.0288,0.0000,0.0576,0.0036,-0.0009,2.1116,219.5182,-80.1479,219.7119,-80.0717
247.3999,-0.0297,0.0863,-0.0297,0.0000,0.0593,0.0037,0.0233,3.0192,219.3237,-80.1945,219.5222,-80.1185
247.4199,-0.0276,0.0117,-0.0276,0.0000,0.0552,0.0037,-0.0472,0.4080,219.1292,-80.2409,219.3100,-80.1705
247.4399,-0.0263,-0.0015,-0.0263,0.0000,0.0525,0.0038,-0.0578,-0.0511,218.9346,-80.2874,219.1176,-80.2173
247.4599,-0.0273,0.0621,-0.0273,0.0000,0.0546,0.0038,0.0037,2.1748,218.7400,-80.3333,218.9392,-80.2605
247.4799,-0.0284,0.0914,-0.0284,0.0000,0.0567,0.0039,0.0308,3.1992,218.5451,-80.3783,218.7486,-80.3063
247.4999,-0.0288,0.0880,-0.0288,0.0000,0.0576,0.0039,0.0264,3.0797,218.3500,-80.4225,218.5227,-80.3601
247.5199,-0.0218,-0.1358,-0.0218,0.0000,0.0436,0.0040,-0.1834,0.0797,218.1550,-80.4666,218.3515,-80.4007
247.5399,-0.0193,-0.1076,-0.0193,0.0000,0.0387,0.0040,-0.1503,-2.9203,217.9601,-80.5116,218.1532,-80.4474
247.5599,-0.0219,0.0531,-0.0219,0.0000,0.0438,0.0041,0.0052,0.0797,217.7652,-80.5565,217.9445,-80.4961
247.5799,-0.0239,0.1088,-0.0239,0.0000,0.0478,0.0041,0.0569,3.0797,217.5701,-80.6006,217.7461,-80.5422
247.5999,-0.0197,-0.0484,-0.0197,0.0000,0.0393,0.0042,-0.0919,0.0797,217.3750,-80.6447,217.5752,-80.5816
247.6199,-0.0213,0.0526,-0.0213,0.0000,0.0427,0.0042,0.0057,1.8416,217.1798,-80.6882,217.3841,-80.6254
247.6399,-0.0169,-0.0839,-0.0169,0.0000,0.0337,0.0042,-0.1219,-1.1584,216.9847,-80.7321,217.1711,-80.6738
247.6599,-0.0173,-0.0044,-0.0173,0.0000,0.0345,0.0043,-0.0432,-0.1536,216.7896,-80.7760,216.9879,-80.7152
247.6799,-0.0206,0.1191,-0.0206,0.0000,0.0412,0.0043,0.0736,2.8464,216.5943,-80.8192,216.7988,-80.7576
247.6999,-0.0226,0.1383,-0.0226,0.0000,0.0452,0.0044,0.0887,4.8398,216.3987,-80.8610,216.6068,-80.8004
247.7199,-0.0210,0.0398,-0.0210,0.0000,0.0419,0.0044,-0.0065,1.8398,216.2030,-80.9023,216.3807,-80.8504
247.7399,-0.0209,0.0431,-0.0209,0.0000,0.0419,0.0044,-0.0033,1.5069,216.0073,-80.9432,216.2166,-80.8864
247.7599,-0.0122,-0.2156,-0.0122,0.0000,0.0244,0.0045,-0.2445,-1.4931,215.8116,-80.9845,216.0103,-80.9314
247.7799,-0.0109,-0.1182,-0.0109,0.0000,0.0218,0.0045,-0.1445,-4.1381,215.6161,-81.0270,215.8050,-80.9758
247.7999,-0.0133,0.0324,-0.0133,0.0000,0.0265,0.0045,0.0013,-1.1381,215.4208,-81.0698,215.6059,-81.0186
247.8199,-0.0161,0.1151,-0.0161,0.0000,0.0321,0.0045,0.0784,1.8619,215.2253,-81.1120,215.4295,-81.0563
247.8399,-0.0146,0.0271,-0.0146,0.0000,0.0291,0.0046,-0.0067,0.9472,215.0298,-81.1540,215.2306,-81.0984
247.8599,-0.0154,0.0555,-0.0154,0.0000,0.0308,0.0046,0.0201,1.9435,214.8341,-81.1955,215.0191,-81.1429
247.8799,-0.0167,0.0822,-0.0167,0.0000,0.0333,0.0046,0.0443,2.8784,214.6383,-81.2361,214.8219,-81.1841
247.8999,-0.0138,-0.0288,-0.0138,0.0000,0.0275,0.0047,-0.0610,-0.1216,214.4425,-81.2768,214.6342,-81.2230
247.9199,-0.0224,0.2612,-0.0224,0.0000,0.0447,0.0047,0.2118,2.8784,214.2465,-81.3168,214.4227,-81.2665
247.9399,-0.0165,-0.0314,-0.0165,0.0000,0.0330,0.0047,-0.0691,-0.1216,214.0505,-81.3567,214.2351,-81.3048
247.9599,-0.0174,0.0343,-0.0174,0.0000,0.0348,0.0048,-0.0053,1.1994,213.8545,-81.3963,214.0576,-81.3408
247.9799,-0.0154,-0.0234,-0.0154,0.0000,0.0307,0.0048,-0.0590,-0.8203,213.6585,-81.4362,213.8571,-81.3812
247.9999,-0.0151,0.0023,-0.0151,0.0000,0.0303,0.0048,-0.0329,0.0789,213.4625,-81.4760,213.6572,-81.4211
248.0199,-0.0197,0.1575,-0.0197,0.0000,0.0394,0.0049,0.1132,3.0789,213.2664,-81.5150,213.4481,-81.4626
248.0399,-0.0173,0.0223,-0.0173,0.0000,0.0346,0.0049,-0.0172,0.7795,213.0701,-81.5538,213.2688,-81.4979
248.0599,-0.0193,0.0918,-0.0193,0.0000,0.0386,0.0050,0.0482,3.2132,212.8738,-81.5917,213.0763,-81.5355
248.0799,-0.0206,0.1032,-0.0206,0.0000,0.0412,0.0050,0.0570,3.6111,212.6772,-81.6286,212.8587,-81.5777
248.0999,-0.0177,-0.0154,-0.0177,0.0000,0.0354,0.0050,-0.0558,0.6111,212.4806,-81.6653,212.6662,-81.6147
248.1199,-0.0157,-0.0442,-0.0157,0.0000,0.0313,0.0051,-0.0806,-1.5475,212.2841,-81.7024,212.4730,-81.6516
248.1399,-0.0148,-0.0237,-0.0148,0.0000,0.0297,0.0051,-0.0585,-0.8308,212.0876,-81.7398,212.2824,-81.6877
248.1599,-0.0155,0.0277,-0.0155,0.0000,0.0310,0.0051,-0.0084,0.9690,211.8911,-81.7769,212.0821,-81.7254
248.1799,-0.0157,0.0389,-0.0157,0.0000,0.0314,0.0052,0.0024,1.3622,211.6945,-81.8137,211.8891,-81.7614
248.1999,-0.0163,0.0541,-0.0163,0.0000,0.0325,0.0052,0.0164,1.8945,211.4978,-81.8499,211.6889,-81.7984
248.2199,-0.0216,0.2032,-0.0216,0.0000,0.0431,0.0052,0.1549,4.8945,211.3009,-81.8848,211.4808,-81.8366
248.2399,-0.0183,0.0195,-0.0183,0.0000,0.0366,0.0053,-0.0224,1.8945,211.1039,-81.9191,211.2880,-81.8718
248.2599,-0.0154,-0.0529,-0.0154,0.0000,0.0309,0.0053,-0.0891,-1.1055,210.9069,-81.9538,211.1081,-81.9043
248.2799,-0.0132,-0.0709,-0.0132,0.0000,0.0263,0.0053,-0.1025,-2.4798,210.7100,-81.9891,210.9052,-81.9407
248.2999,-0.0176,0.1183,-0.0176,0.0000,0.0352,0.0054,0.0778,0.5202,210.5131,-82.0243,210.6965,-81.9778
248.3199,-0.0160,0.0272,-0.0160,0.0000,0.0320,0.0054,-0.0102,0.9525,210.3162,-82.0592,210.5029,-82.0120
248.3399,-0.0149,0.0005,-0.0149,0.0000,0.0298,0.0054,-0.0347,0.0173,210.1193,-82.0942,210.3096,-82.0459
248.3599,-0.0170,0.0835,-0.0170,0.0000,0.0341,0.0055,0.0439,2.9218,209.9222,-82.1283,210.1088,-82.0808
248.3799,-0.0223,0.2163,-0.0223,0.0000,0.0446,0.0055,0.1661,5.9218,209.7249,-82.1608,209.9358,-82.1106
248.3999,-0.0153,-0.0853,-0.0153,0.0000,0.0306,0.0055,-0.1214,2.9218,209.5274,-82.1925,209.7288,-82.1460
248.4199,-0.0124,-0.1045,-0.0124,0.0000,0.0248,0.0056,-0.1348,-0.0782,209.3299,-82.2242,209.5277,-82.1801
248.4399,-0.0176,0.1250,-0.0176,0.0000,0.0351,0.0056,0.0843,2.9218,209.1323,-82.2551,209.3144,-82.2159
248.4599,-0.0195,0.1363,-0.0195,0.0000,0.0390,0.0056,0.0916,4.7696,208.9345,-82.2847,209.1136,-82.2494
248.4799,-0.0059,-0.3214,-0.0059,0.0000,0.0118,0.0056,-0.3388,1.7696,208.7366,-82.3137,208.9356,-82.2789
248.4999,-0.0097,-0.0199,-0.0097,0.0000,0.0193,0.0057,-0.0449,-0.6974,208.5388,-82.3430,208.7456,-82.3100
248.5199,0.0086,-0.5404,0.0086,0.0000,-0.0172,0.0056,-0.5288,-3.6974,208.3411,-82.3733,208.5474,-82.3423
248.5399,0.0081,-0.2294,0.0081,0.0000,-0.0161,0.0056,-0.2189,-6.6974,208.1437,-82.4055,208.3338,-82.3767
248.5599,0.0018,0.0778,0.0018,0.0000,-0.0037,0.0056,0.0759,-3.6974,207.9465,-82.4387,208.1449,-82.4069
248.5799,-0.0031,0.1824,-0.0031,0.0000,0.0061,0.0056,0.1706,-0.6974,207.7493,-82.4720,207.9434,-82.4389
248.5999,-0.0148,0.4380,-0.0148,0.0000,0.0296,0.0057,0.4027,2.3026,207.5520,-82.5048,207.7633,-82.4672
248.6199,-0.0115,0.1160,-0.0115,0.0000,0.0231,0.0057,0.0872,4.0593,207.3545,-82.5364,207.5618,-82.4986
248.6399,-0.0063,-0.0877,-0.0063,0.0000,0.0127,0.0057,-0.1061,1.0593,207.1570,-82.5677,207.3508,-82.5312
248.6599,-0.0157,0.2512,-0.0157,0.0000,0.0314,0.0057,0.2140,4.0593,206.9593,-82.5979,207.1700,-82.5589
248.6799,-0.0192,0.2350,-0.0192,0.0000,0.0383,0.0058,0.1909,7.0593,206.7613,-82.6262,206.9759,-82.5884
248.6999,-0.0073,-0.2245,-0.0073,0.0000,0.0147,0.0058,-0.2449,4.0593,206.5631,-82.6533,206.7654,-82.6201
248.7199,-0.0093,-0.0290,-0.0093,0.0000,0.0186,0.0058,-0.0535,1.0593,206.3649,-82.6801,206.5714,-82.6491
248.7399,-0.0029,-0.1908,-0.0029,0.0000,0.0058,0.0058,-0.2024,-1.9407,206.1668,-82.7075,206.3677,-82.6792
248.7599,0.0087,-0.4246,0.0087,0.0000,-0.0174,0.0058,-0.4129,-4.9407,205.9689,-82.7362,206.1755,-82.7073
248.7799,0.0047,-0.0761,0.0047,0.0000,-0.0095,0.0058,-0.0724,-2.6620,205.7711,-82.7657,205.9736,-82.7367
248.7999,0.0081,-0.1347,0.0081,0.0000,-0.0161,0.0058,-0.1244,-4.7158,205.5735,-82.7964,205.7791,-82.7647
248.8199,-0.0046,0.3136,-0.0046,0.0000,0.0093,0.0058,0.2986,-1.7158,205.3759,-82.8277,205.5771,-82.7935
248.8399,-0.0097,0.2970,-0.0097,0.0000,0.0193,0.0058,0.2719,1.2842,205.1783,-82.8586,205.3674,-82.8231
248.8599,-0.0098,0.1490,-0.0098,0.0000,0.0195,0.0058,0.1236,4.2842,204.9805,-82.8883,205.1731,-82.8503
248.8799,-0.0171,0.2991,-0.0171,0.0000,0.0342,0.0058,0.2590,7.2842,204.7825,-82.9160,204.9919,-82.8754
248.8999,-0.0134,0.0444,-0.0134,0.0000,0.0268,0.0059,0.0117,4.2842,204.5842,-82.9424,204.7875,-82.9035
248.9199,-0.0124,0.0082,-0.0124,0.0000,0.0248,0.0059,-0.0225,1.2842,204.3859,-82.9686,204.5773,-82.9321
248.9399,-0.0108,-0.0278,-0.0108,0.0000,0.0216,0.0059,-0.0553,-0.9721,204.1877,-82.9950,204.3822,-82.9584
248.9599,-0.0105,-0.0042,-0.0105,0.0000,0.0211,0.0059,-0.0312,-0.1462,203.9894,-83.0214,204.1876,-82.9844
248.9799,-0.0111,0.0291,-0.0111,0.0000,0.0222,0.0060,0.0010,1.0186,203.7912,-83.0476,203.9852,-83.0112
248.9999,-0.0181,0.2385,-0.0181,0.0000,0.0362,0.0060,0.1963,4.0186,203.5927,-83.0727,203.7754,-83.0387
249.0199,-0.0124,-0.0426,-0.0124,0.0000,0.0247,0.0060,-0.0733,1.0186,203.3943,-83.0974,203.5845,-83.0634
249.0399,-0.0117,-0.0224,-0.0117,0.0000,0.0233,0.0060,-0.0517,-0.7830,203.1958,-83.1224,203.3998,-83.0872
249.0599,-0.0134,0.0587,-0.0134,0.0000,0.0268,0.0061,0.0258,2.0532,202.9973,-83.1468,203.1850,-83.1145
249.0799,-0.0160,0.1224,-0.0160,0.0000,0.0321,0.0061,0.0842,4.2839,202.7987,-83.1700,202.9828,-83.1400
249.0999,-0.0093,-0.1262,-0.0093,0.0000,0.0185,0.0061,-0.1509,1.2839,202.6000,-83.1929,202.8037,-83.1623
249.1199,-0.0141,0.1025,-0.0141,0.0000,0.0282,0.0061,0.0681,3.5883,202.4012,-83.2148,202.6123,-83.1859
249.1399,-0.0067,-0.1579,-0.0067,0.0000,0.0133,0.0062,-0.1774,0.5883,202.2024,-83.2365,202.3949,-83.2125
249.1599,-0.0046,-0.1194,-0.0046,0.0000,0.0093,0.0062,-0.1348,-2.4117,202.0036,-83.2589,202.1977,-83.2364
249.1799,0.0039,-0.2996,0.0039,0.0000,-0.0078,0.0062,-0.2980,-5.4117,201.8051,-83.2828,202.0075,-83.2592
249.1999,0.0005,-0.0323,0.0005,0.0000,-0.0010,0.0062,-0.0374,-2.4117,201.6066,-83.3073,201.8048,-83.2832
249.2199,-0.0152,0.4583,-0.0152,0.0000,0.0304,0.0062,0.4217,0.5883,201.4081,-83.3317,201.5914,-83.3082
249.2399,-0.0133,0.1669,-0.0133,0.0000,0.0267,0.0062,0.1340,3.5883,201.2094,-83.3551,201.4209,-83.3280
249.2599,-0.0029,-0.2193,-0.0029,0.0000,0.0058,0.0062,-0.2313,0.5883,201.0108,-83.3783,201.2084,-83.3524
249.2799,-0.0165,0.3150,-0.0165,0.0000,0.0329,0.0063,0.2758,3.5883,200.8120,-83.4006,201.0264,-83.3731
249.2999,-0.0166,0.1655,-0.0166,0.0000,0.0332,0.0063,0.1259,5.7908,200.6131,-83.4212,200.7955,-83.3991
249.3199,-0.0067,-0.1990,-0.0067,0.0000,0.0135,0.0063,-0.2188,2.7908,200.4141,-83.4410,200.6194,-83.4187
249.3399,0.0102,-0.5819,0.0102,0.0000,-0.0203,0.0063,-0.5679,-0.2092,200.2151,-83.4609,200.4242,-83.4402
249.3599,0.0046,-0.0989,0.0046,0.0000,-0.0092,0.0063,-0.0960,-3.2092,200.0162,-83.4817,200.2194,-83.4625
249.3799,0.0099,-0.2044,0.0099,0.0000,-0.0198,0.0063,-0.1908,-6.2092,199.8174,-83.5043,200.0260,-83.4833
249.3999,0.0055,0.0346,0.0055,0.0000,-0.0109,0.0062,0.0393,-3.2092,199.6188,-83.5277,199.8229,-83.5049
249.4199,-0.0088,0.4386,-0.0088,0.0000,0.0176,0.0063,0.4148,-0.2092,199.4202,-83.5512,199.6274,-83.5255
249.4399,-0.0060,0.1243,-0.0060,0.0000,0.0120,0.0063,0.1060,2.7908,199.2215,-83.5739,199.4242,-83.5467
249.4599,-0.0097,0.1737,-0.0097,0.0000,0.0193,0.0063,0.1481,5.7908,199.0226,-83.5950,199.2136,-83.5684
249.4799,-0.0081,0.0458,-0.0081,0.0000,0.0163,0.0063,0.0232,2.7908,198.8237,-83.6153,199.0180,-83.5883
249.4999,-0.0149,0.2345,-0.0149,0.0000,0.0298,0.0063,0.1984,5.7908,198.6245,-83.6340,198.8357,-83.6066
249.5199,-0.0091,-0.0500,-0.0091,0.0000,0.0181,0.0064,-0.0745,2.7908,198.4253,-83.6519,198.6303,-83.6270
249.5399,-0.0076,-0.0523,-0.0076,0.0000,0.0152,0.0064,-0.0738,-0.2092,198.2262,-83.6699,198.4190,-83.6478
249.5599,-0.0046,-0.1006,-0.0046,0.0000,0.0092,0.0064,-0.1161,-3.2092,198.0270,-83.6888,198.2227,-83.6669
249.5799,-0.0032,-0.0785,-0.0032,0.0000,0.0063,0.0064,-0.0912,-2.7471,197.8280,-83.7084,198.0272,-83.6856
249.5999,-0.0055,0.0413,-0.0055,0.0000,0.0110,0.0064,0.0240,0.2529,197.6290,-83.7280,197.8238,-83.7049
249.6199,-0.0166,0.3592,-0.0166,0.0000,0.0331,0.0064,0.3197,3.2529,197.4298,-83.7466,197.6127,-83.7246
249.6399,-0.0097,-0.0224,-0.0097,0.0000,0.0195,0.0065,-0.0484,0.2529,197.2307,-83.7652,197.4211,-83.7423
249.6599,-0.0076,-0.0597,-0.0076,0.0000,0.0152,0.0065,-0.0813,-2.0890,197.0316,-83.7844,197.2355,-83.7593
249.6799,-0.0131,0.1498,-0.0131,0.0000,0.0262,0.0065,0.1171,0.9110,196.8325,-83.8033,197.0198,-83.7788
249.6999,-0.0171,0.2043,-0.0171,0.0000,0.0342,0.0065,0.1636,3.9110,196.6333,-83.8211,196.8167,-83.7968
249.7199,-0.0090,-0.1275,-0.0090,0.0000,0.0181,0.0065,-0.1522,0.9110,196.4341,-83.8387,196.6365,-83.8127
249.7399,-0.0137,0.0970,-0.0137,0.0000,0.0274,0.0066,0.0630,3.3947,196.2348,-83.8554,196.4442,-83.8294
249.7599,-0.0115,-0.0043,-0.0115,0.0000,0.0230,0.0066,-0.0339,0.3947,196.0355,-83.8719,196.2259,-83.8481
249.7799,-0.0104,-0.0172,-0.0104,0.0000,0.0209,0.0066,-0.0446,-0.6003,195.8362,-83.8886,196.0278,-83.8649
249.7999,-0.0078,-0.0721,-0.0078,0.0000,0.0155,0.0066,-0.0942,-2.5224,195.6369,-83.9059,195.8367,-83.8808
249.8199,-0.0092,0.0241,-0.0092,0.0000,0.0185,0.0067,-0.0010,0.4776,195.4377,-83.9232,195.6330,-83.8976
249.8399,-0.0173,0.2654,-0.0173,0.0000,0.0346,0.0067,0.2241,3.4776,195.2384,-83.9395,195.4512,-83.9124
249.8599,-0.0141,0.0459,-0.0141,0.0000,0.0282,0.0067,0.0109,1.6067,195.0390,-83.9553,195.2475,-83.9287
249.8799,-0.0109,-0.0570,-0.0109,0.0000,0.0218,0.0067,-0.0855,-1.3933,194.8396,-83.9716,195.0341,-83.9456
249.8999,-0.0166,0.1622,-0.0166,0.0000,0.0333,0.0068,0.1222,1.6067,194.6403,-83.9873,194.8514,-83.9598
249.9199,-0.0195,0.1812,-0.0195,0.0000,0.0391,0.0068,0.1353,4.6067,194.4408,-84.0018,194.6554,-83.9749
249.9399,-0.0123,-0.1116,-0.0123,0.0000,0.0245,0.0068,-0.1429,1.6067,194.2413,-84.0159,194.4339,-83.9917
249.9599,-0.0116,-0.0523,-0.0116,0.0000,0.0231,0.0069,-0.0823,-1.3933,194.0418,-84.0303,194.2468,-84.0057
249.9799,-0.0095,-0.0689,-0.0095,0.0000,0.0190,0.0069,-0.0948,-2.4131,193.8424,-84.0454,194.0412,-84.0209
249.9999,-0.0115,0.0430,-0.0115,0.0000,0.0229,0.0069,0.0132,0.5869,193.6429,-84.0604,193.8470,-84.0349
250.0199,-0.0109,0.0177,-0.0109,0.0000,0.0217,0.0069,-0.0109,0.6201,193.4435,-84.0751,193.6432,-84.0495
250.0399,-0.0122,0.0652,-0.0122,0.0000,0.0245,0.0069,0.0338,2.2836,193.2440,-84.0893,193.4468,-84.0634
250.0599,-0.0118,0.0339,-0.0118,0.0000,0.0237,0.0070,0.0033,1.1872,193.0445,-84.1031,193.2429,-84.0775
250.0799,-0.0171,0.1886,-0.0171,0.0000,0.0341,0.0070,0.1475,4.1872,192.8449,-84.1157,193.0315,-84.0919
250.0999,-0.0143,0.0235,-0.0143,0.0000,0.0286,0.0070,-0.0122,1.1872,192.6452,-84.1280,192.8353,-84.1051
250.1199,-0.0130,-0.0086,-0.0130,0.0000,0.0260,0.0071,-0.0416,-0.2995,192.4456,-84.1404,192.6524,-84.1172
250.1399,-0.0098,-0.0794,-0.0098,0.0000,0.0197,0.0071,-0.1062,-2.7806,192.2461,-84.1536,192.4465,-84.1306
250.1599,-0.0149,0.1307,-0.0149,0.0000,0.0298,0.0071,0.0938,0.2194,192.0465,-84.1667,192.2345,-84.1442
250.1799,-0.0134,0.0351,-0.0134,0.0000,0.0269,0.0071,0.0011,1.2295,191.8469,-84.1795,192.0376,-84.1566
250.1999,-0.0120,-0.0088,-0.0120,0.0000,0.0240,0.0072,-0.0400,-0.3090,191.6473,-84.1923,191.8415,-84.1688
250.2199,-0.0148,0.0985,-0.0148,0.0000,0.0297,0.0072,0.0617,2.6910,191.4477,-84.2044,191.6375,-84.1812
250.2399,-0.0189,0.1839,-0.0189,0.0000,0.0377,0.0072,0.1390,5.6910,191.2480,-84.2149,191.4617,-84.1917
250.2599,-0.0113,-0.1194,-0.0113,0.0000,0.0226,0.0072,-0.1492,2.6910,191.0482,-84.2247,191.2513,-84.2041
250.2799,-0.0088,-0.1110,-0.0088,0.0000,0.0176,0.0073,-0.1358,-0.3090,190.8484,-84.2345,191.0473,-84.2159
250.2999,-0.0185,0.2555,-0.0185,0.0000,0.0370,0.0073,0.2112,2.6910,190.6487,-84.2436,190.8310,-84.2282
250.3199,-0.0157,0.0548,-0.0157,0.0000,0.0315,0.0073,0.0160,1.9176,190.4488,-84.2521,190.6632,-84.2376
250.3399,-0.0034,-0.3214,-0.0034,0.0000,0.0069,0.0073,-0.3356,-1.0824,190.2490,-84.2610,190.4467,-84.2495
250.3599,-0.0050,-0.0888,-0.0050,0.0000,0.0099,0.0073,-0.1060,-3.1065,190.0493,-84.2707,190.2539,-84.2598
250.3799,-0.0037,-0.0682,-0.0037,0.0000,0.0073,0.0074,-0.0829,-2.3858,189.8495,-84.2811,190.0529,-84.2705
250.3999,-0.0131,0.2604,-0.0131,0.0000,0.0263,0.0074,0.2267,0.6142,189.6498,-84.2913,189.8364,-84.2817
250.4199,-0.0049,-0.1121,-0.0049,0.0000,0.0098,0.0074,-0.1293,-2.3858,189.4501,-84.3022,189.6449,-84.2914
250.4399,-0.0093,0.0922,-0.0093,0.0000,0.0186,0.0074,0.0662,0.6142,189.2504,-84.3129,189.4408,-84.3015
250.4599,-0.0087,0.0375,-0.0087,0.0000,0.0174,0.0074,0.0126,1.3124,189.0507,-84.3233,189.2587,-84.3104
250.4799,-0.0050,-0.0797,-0.0050,0.0000,0.0101,0.0074,-0.0972,-1.6876,188.8510,-84.3341,189.0546,-84.3202
250.4999,-0.0108,0.1482,-0.0108,0.0000,0.0217,0.0075,0.1190,1.3124,188.6512,-84.3445,188.8408,-84.3302
250.5199,-0.0089,0.0232,-0.0089,0.0000,0.0178,0.0075,-0.0021,0.8105,188.4515,-84.3548,188.6578,-84.3386
250.5399,-0.0125,0.1311,-0.0125,0.0000,0.0249,0.0075,0.0987,3.8105,188.2517,-84.3639,188.4615,-84.3474
250.5599,-0.0142,0.1288,-0.0142,0.0000,0.0284,0.0075,0.0928,4.5086,188.0519,-84.3718,188.2392,-84.3571
250.5799,-0.0111,-0.0169,-0.0111,0.0000,0.0221,0.0076,-0.0466,1.5086,187.8520,-84.3793,188.0428,-84.3655
250.5999,-0.0082,-0.0753,-0.0082,0.0000,0.0165,0.0076,-0.0993,-1.4914,187.6522,-84.3872,187.8459,-84.3738
250.6199,-0.0055,-0.1019,-0.0055,0.0000,0.0110,0.0076,-0.1205,-3.5668,187.4524,-84.3961,187.6516,-84.3817
250.6399,-0.0079,0.0384,-0.0079,0.0000,0.0159,0.0076,0.0149,-0.5668,187.2526,-84.4051,187.4474,-84.3899
250.6599,-0.0078,0.0255,-0.0078,0.0000,0.0156,0.0076,0.0023,0.8921,187.0528,-84.4139,187.2507,-84.3976
250.6799,-0.0106,0.1089,-0.0106,0.0000,0.0213,0.0076,0.0800,3.8112,186.8529,-84.4217,187.0465,-84.4053
250.6999,-0.0200,0.3433,-0.0200,0.0000,0.0400,0.0077,0.2957,6.8112,186.6530,-84.4275,186.8348,-84.4132
250.7199,-0.0164,0.0706,-0.0164,0.0000,0.0327,0.0077,0.0302,3.8112,186.4531,-84.4323,186.6383,-84.4203
250.7399,-0.0060,-0.2560,-0.0060,0.0000,0.0119,0.0077,-0.2757,0.8112,186.2531,-84.4368,186.4553,-84.4267
250.7599,-0.0050,-0.1305,-0.0050,0.0000,0.0101,0.0077,-0.1483,-2.1888,186.0532,-84.4419,186.2491,-84.4338
250.7799,-0.0164,0.2911,-0.0164,0.0000,0.0328,0.0078,0.2506,0.8112,185.8532,-84.4469,186.0368,-84.4408
250.7999,-0.0135,0.0659,-0.0135,0.0000,0.0270,0.0078,0.0311,2.3082,185.6533,-84.4511,185.8397,-84.4472
250.8199,0.0101,-0.6566,0.0101,0.0000,-0.0202,0.0078,-0.6442,-0.6918,185.4533,-84.4556,185.6434,-84.4534
250.8399,0.0147,-0.4335,0.0147,0.0000,-0.0293,0.0077,-0.4120,-3.6918,185.2534,-84.4611,185.4392,-84.4596
250.8599,0.0105,-0.0802,0.0105,0.0000,-0.0210,0.0077,-0.0669,-2.8068,185.0535,-84.4674,185.2632,-84.4648
250.8799,0.0035,0.1662,0.0035,0.0000,-0.0070,0.0077,0.1655,0.1932,184.8536,-84.4736,185.0529,-84.4708
250.8999,0.0056,0.0104,0.0056,0.0000,-0.0112,0.0077,0.0139,0.3624,184.6537,-84.4798,184.8488,-84.4765
250.9199,0.0144,-0.2598,0.0144,0.0000,-0.0288,0.0077,-0.2387,-2.6376,184.4538,-84.4866,184.6680,-84.4814
250.9399,0.0104,-0.0077,0.0104,0.0000,-0.0208,0.0077,0.0055,-0.2704,184.2540,-84.4936,184.4642,-84.4866
250.9599,-0.0065,0.4936,-0.0065,0.0000,0.0130,0.0077,0.4730,2.7296,184.0540,-84.4997,184.2477,-84.4921
250.9799,-0.0089,0.3011,-0.0089,0.0000,0.0177,0.0077,0.2757,5.7296,183.8541,-84.5043,184.0457,-84.4969
